DatasetID,PathID,PathString,path_fidelity,avg_time_us
1,136,n1->n2->n12->n22->n23->n24->n34->n44->n54->n64->n63->n73->n72->n82->n83->n84->n74->n75->n65->n66->n56->n57->n58->n48->n38->n28->n18->n8->n9->n10,0.619061,1692.263908
1,143,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n75->n85->n95->n96->n97->n98->n88->n89->n79->n69->n59->n49->n39->n29->n28->n18->n8->n9->n10,0.603516,1775.504544
1,129,n1->n2->n12->n22->n23->n24->n25->n26->n36->n46->n56->n66->n76->n86->n96->n97->n98->n88->n89->n79->n69->n68->n58->n48->n47->n37->n27->n28->n18->n19->n9->n10,0.586791,1718.007577
1,144,n1->n11->n12->n13->n23->n33->n34->n35->n45->n55->n56->n66->n76->n77->n67->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.627717,1423.642544
1,147,n1->n2->n12->n22->n23->n24->n25->n35->n45->n55->n65->n66->n76->n77->n87->n88->n78->n68->n58->n48->n38->n28->n29->n19->n9->n10,0.591366,1575.435974
1,139,n1->n2->n3->n13->n23->n33->n43->n42->n41->n51->n61->n71->n81->n91->n92->n82->n83->n73->n74->n64->n65->n55->n45->n35->n36->n37->n38->n28->n18->n8->n9->n10,0.580192,1828.612216
1,141,n1->n2->n3->n4->n14->n24->n25->n26->n36->n46->n56->n55->n65->n64->n74->n84->n94->n95->n96->n86->n76->n77->n67->n68->n58->n59->n49->n39->n29->n30->n20->n10,0.585109,1805.871097
1,134,n1->n11->n12->n13->n23->n33->n43->n42->n52->n62->n72->n71->n81->n91->n92->n93->n83->n84->n85->n86->n76->n66->n67->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.590584,1782.906494
1,131,n1->n11->n12->n13->n14->n24->n34->n44->n43->n53->n63->n73->n83->n84->n94->n95->n96->n97->n98->n99->n89->n90->n80->n70->n69->n59->n49->n39->n29->n30->n20->n10,0.606644,1838.695416
1,149,n1->n11->n12->n13->n23->n33->n34->n44->n45->n46->n56->n66->n67->n77->n78->n88->n89->n79->n80->n70->n60->n59->n58->n48->n47->n37->n27->n28->n18->n8->n9->n10,0.579654,1801.822794
1,145,n1->n11->n21->n22->n32->n33->n34->n44->n54->n64->n65->n75->n76->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10,0.597566,1597.326261
1,142,n1->n2->n12->n13->n23->n24->n25->n35->n45->n55->n54->n64->n74->n75->n76->n66->n56->n46->n47->n37->n27->n28->n18->n8->n9->n10,0.626531,1633.320564
1,151,n1->n2->n3->n13->n14->n15->n25->n35->n45->n55->n65->n75->n76->n77->n78->n79->n89->n90->n80->n70->n60->n50->n40->n30->n20->n10,0.597456,1816.228675
1,140,n1->n2->n3->n13->n23->n24->n25->n35->n45->n55->n65->n64->n74->n75->n85->n95->n96->n97->n87->n88->n78->n68->n69->n70->n60->n50->n40->n30->n20->n10,0.579177,1851.784595
1,155,n1->n11->n12->n13->n14->n24->n34->n44->n54->n53->n63->n73->n83->n82->n92->n93->n94->n95->n85->n86->n87->n88->n89->n79->n69->n59->n49->n39->n29->n19->n9->n10,0.579469,1748.686223
1,150,n1->n11->n21->n22->n32->n33->n43->n44->n54->n55->n65->n75->n76->n77->n87->n97->n98->n99->n100->n90->n80->n79->n69->n59->n49->n39->n29->n30->n20->n10,0.610803,1820.633211
1,146,n1->n2->n12->n13->n14->n15->n25->n35->n45->n55->n56->n66->n76->n86->n96->n97->n87->n88->n78->n77->n67->n57->n47->n46->n36->n26->n16->n6->n7->n8->n9->n10,0.596147,1855.903067
1,154,n1->n2->n12->n22->n32->n33->n34->n44->n43->n53->n63->n62->n61->n71->n81->n91->n92->n93->n94->n95->n96->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10,0.560662,1953.222908
1,163,n1->n2->n3->n4->n5->n15->n25->n35->n45->n55->n65->n75->n76->n86->n87->n97->n98->n88->n78->n68->n58->n48->n38->n39->n29->n30->n20->n10,0.601426,1570.804613
1,158,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n74->n73->n83->n93->n94->n95->n85->n86->n87->n88->n89->n79->n80->n70->n60->n50->n40->n30->n29->n19->n9->n10,0.595064,2058.610908
1,148,n1->n11->n12->n13->n23->n33->n34->n35->n36->n46->n47->n57->n67->n77->n87->n88->n89->n79->n78->n68->n58->n48->n38->n37->n27->n17->n18->n19->n20->n10,0.582076,1454.392945
1,162,n1->n2->n12->n22->n23->n33->n43->n42->n41->n51->n61->n62->n72->n73->n74->n84->n94->n95->n85->n75->n76->n66->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.578526,1686.149647
1,156,n1->n11->n21->n31->n32->n33->n34->n35->n25->n26->n36->n46->n45->n44->n43->n53->n63->n62->n72->n82->n92->n93->n83->n84->n74->n75->n65->n66->n56->n57->n47->n37->n27->n17->n18->n19->n20->n10,0.567734,1961.712394
1,165,n1->n11->n21->n31->n41->n42->n43->n53->n63->n64->n65->n75->n76->n77->n87->n88->n98->n99->n100->n90->n80->n70->n60->n50->n49->n39->n38->n28->n18->n19->n20->n10,0.587966,1884.214742
1,160,n1->n2->n12->n22->n32->n42->n52->n53->n54->n64->n63->n62->n61->n71->n81->n82->n92->n93->n94->n84->n74->n75->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.566139,1998.128903
1,152,n1->n2->n12->n22->n23->n33->n34->n35->n36->n46->n56->n66->n76->n86->n87->n88->n89->n90->n80->n79->n69->n68->n58->n48->n38->n28->n29->n19->n9->n10,0.609204,1597.445448
1,164,n1->n11->n12->n13->n23->n33->n43->n44->n45->n55->n65->n75->n85->n86->n96->n97->n98->n99->n89->n90->n80->n70->n69->n59->n49->n39->n29->n19->n20->n10,0.606861,1683.073000
1,153,n1->n11->n21->n22->n23->n24->n25->n26->n27->n28->n38->n48->n47->n57->n56->n66->n65->n64->n63->n73->n72->n82->n81->n91->n92->n93->n83->n84->n85->n75->n76->n77->n67->n68->n58->n59->n49->n39->n29->n19->n9->n10,0.549919,2150.229071
1,168,n1->n11->n12->n13->n23->n33->n34->n35->n45->n55->n54->n64->n74->n84->n85->n86->n87->n88->n98->n99->n89->n79->n78->n77->n67->n57->n47->n37->n27->n17->n7->n8->n9->n10,0.589416,2124.657395
1,166,n1->n11->n21->n31->n41->n51->n52->n53->n63->n73->n74->n84->n85->n86->n87->n97->n98->n99->n89->n79->n80->n70->n60->n50->n49->n48->n38->n28->n18->n8->n9->n10,0.579991,1891.828958
2,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,0.791951,737.488818
1,167,n1->n11->n21->n22->n32->n42->n52->n62->n72->n73->n74->n75->n76->n77->n87->n97->n98->n99->n89->n88->n78->n68->n67->n57->n56->n55->n45->n35->n36->n37->n38->n39->n40->n30->n20->n10,0.565446,2194.108207
2,3,n1->n2->n3->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.731831,742.484597
1,172,n1->n11->n21->n31->n32->n42->n52->n62->n72->n82->n81->n91->n92->n93->n94->n84->n74->n75->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.592747,1652.353837
1,175,n1->n11->n21->n31->n32->n42->n52->n62->n63->n64->n74->n84->n94->n95->n85->n75->n65->n55->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10,0.605956,1807.637259
1,171,n1->n2->n12->n22->n23->n33->n34->n44->n54->n64->n74->n75->n85->n86->n96->n97->n98->n99->n100->n90->n89->n79->n78->n68->n67->n57->n56->n55->n45->n35->n25->n15->n16->n17->n7->n8->n9->n10,0.562049,2329.209026
1,169,n1->n11->n21->n22->n32->n42->n52->n62->n63->n64->n65->n66->n67->n77->n87->n97->n98->n99->n100->n90->n89->n88->n78->n68->n58->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.563024,2010.284853
1,176,n1->n11->n21->n22->n23->n33->n34->n35->n45->n55->n65->n75->n85->n95->n96->n86->n76->n66->n56->n46->n36->n37->n38->n28->n29->n19->n9->n10,0.625931,1437.896932
1,161,n1->n2->n12->n22->n32->n42->n43->n53->n63->n64->n65->n75->n85->n86->n96->n97->n98->n88->n78->n68->n58->n48->n38->n28->n29->n30->n20->n10,0.615242,1490.892596
2,6,n1->n2->n3->n13->n23->n24->n25->n15->n5->n6->n7->n8->n9->n10,0.741614,924.847313
2,5,n1->n11->n21->n22->n12->n13->n3->n4->n14->n15->n16->n17->n18->n19->n20->n10,0.696021,778.533940
1,178,n1->n11->n21->n31->n41->n51->n61->n71->n81->n82->n83->n84->n85->n95->n96->n97->n98->n88->n87->n77->n67->n57->n47->n46->n36->n26->n27->n17->n18->n19->n9->n10,0.572461,1813.215189
1,179,n1->n2->n3->n4->n5->n6->n16->n26->n36->n46->n56->n66->n76->n86->n87->n88->n98->n99->n89->n79->n69->n68->n58->n48->n38->n28->n29->n19->n9->n10,0.570268,1679.419953
1,157,n1->n2->n3->n4->n5->n15->n25->n35->n45->n55->n65->n64->n74->n73->n83->n84->n85->n75->n76->n77->n78->n68->n69->n70->n60->n50->n40->n30->n20->n10,0.581516,1879.947518
2,8,n1->n2->n3->n4->n14->n24->n25->n26->n16->n6->n7->n8->n9->n10,0.713222,841.503646
2,7,n1->n11->n21->n22->n12->n13->n14->n4->n5->n15->n16->n17->n18->n19->n20->n10,0.682134,714.783681
2,10,n1->n2->n3->n4->n5->n15->n25->n26->n27->n28->n29->n19->n9->n10,0.710182,917.536764
1,173,n1->n11->n21->n31->n41->n51->n52->n62->n72->n82->n92->n93->n83->n73->n74->n64->n54->n55->n45->n35->n36->n37->n38->n28->n29->n30->n20->n10,0.609424,1580.468687
2,2,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,0.765348,820.068083
2,9,n1->n11->n21->n22->n12->n13->n14->n15->n5->n6->n16->n17->n18->n19->n20->n10,0.688979,748.831722
1,159,n1->n2->n3->n13->n14->n24->n34->n44->n54->n55->n65->n75->n74->n84->n85->n86->n76->n66->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.619959,1357.237255
2,4,n1->n2->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.725911,743.073479
2,12,n1->n2->n3->n4->n5->n6->n16->n17->n27->n28->n29->n19->n9->n10,0.701308,934.843053
2,11,n1->n11->n21->n22->n12->n13->n14->n15->n16->n6->n7->n17->n18->n19->n20->n10,0.679046,805.022880
2,14,n1->n2->n3->n4->n5->n15->n25->n26->n27->n17->n7->n8->n9->n10,0.713734,946.958629
2,16,n1->n2->n3->n4->n14->n24->n25->n26->n27->n28->n18->n8->n9->n10,0.718783,873.503985
2,13,n1->n11->n21->n22->n12->n13->n14->n15->n16->n17->n7->n8->n18->n19->n20->n10,0.657771,864.891996
2,19,n1->n2->n3->n13->n23->n24->n25->n26->n27->n28->n29->n30->n20->n10,0.713074,797.312529
2,17,n1->n11->n21->n31->n32->n33->n34->n35->n36->n37->n38->n39->n29->n30->n20->n19->n9->n10,0.660662,1063.936612
1,180,n1->n2->n3->n13->n14->n24->n34->n44->n45->n46->n56->n66->n76->n86->n87->n88->n89->n99->n100->n90->n80->n70->n69->n59->n49->n39->n29->n19->n9->n10,0.617404,1812.743988
2,18,n1->n2->n12->n13->n23->n24->n25->n35->n45->n46->n47->n48->n38->n28->n18->n19->n9->n10,0.660914,1100.674886
2,26,n1->n2->n3->n4->n14->n15->n25->n26->n27->n28->n29->n19->n9->n10,0.713717,953.338765
2,27,n1->n11->n12->n22->n23->n24->n14->n15->n16->n17->n18->n19->n20->n10,0.686564,762.215542
2,30,n1->n2->n3->n13->n23->n24->n25->n26->n16->n17->n7->n8->n9->n10,0.718694,925.917793
1,177,n1->n11->n21->n31->n41->n51->n61->n62->n63->n73->n74->n84->n85->n95->n96->n97->n87->n77->n67->n66->n56->n46->n36->n37->n27->n17->n18->n8->n9->n10,0.582469,1715.234331
2,23,n1->n2->n12->n22->n23->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.696039,956.557403
2,21,n1->n2->n12->n11->n21->n31->n41->n42->n32->n22->n23->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.624976,1337.542943
2,22,n1->n2->n12->n13->n23->n33->n34->n35->n36->n26->n27->n28->n29->n19->n9->n10,0.673898,1016.470641
1,170,n1->n2->n3->n4->n5->n6->n16->n26->n36->n46->n56->n66->n67->n77->n78->n88->n89->n99->n100->n90->n80->n79->n69->n68->n58->n48->n38->n28->n18->n19->n9->n10,0.571496,1627.821416
2,24,n1->n2->n3->n13->n14->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.704886,956.360357
2,33,n1->n11->n12->n13->n14->n15->n16->n17->n27->n37->n38->n39->n29->n30->n20->n10,0.684878,918.052300
2,31,n1->n11->n12->n13->n14->n15->n16->n26->n36->n37->n38->n28->n18->n19->n20->n10,0.673939,751.023613
2,20,n1->n11->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.729888,623.374196
2,15,n1->n11->n21->n22->n12->n13->n14->n15->n16->n17->n18->n8->n9->n19->n20->n10,0.682071,988.769069
2,37,n1->n11->n21->n22->n32->n33->n43->n44->n45->n46->n36->n37->n38->n39->n29->n19->n20->n10,0.629338,1129.487714
2,29,n1->n11->n12->n22->n23->n33->n34->n35->n25->n15->n16->n17->n18->n19->n20->n10,0.689306,772.869015
2,32,n1->n2->n3->n4->n14->n24->n25->n26->n27->n17->n18->n28->n29->n19->n9->n10,0.658114,995.633583
2,41,n1->n11->n21->n22->n23->n13->n3->n4->n5->n6->n7->n8->n9->n10,0.725509,927.411416
2,34,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n57->n47->n37->n27->n28->n29->n19->n18->n8->n9->n10,0.656729,1387.745332
2,35,n1->n11->n21->n22->n32->n33->n34->n35->n25->n15->n5->n6->n7->n8->n18->n28->n29->n30->n20->n10,0.664139,1096.189823
2,36,n1->n2->n3->n13->n23->n24->n25->n26->n27->n37->n47->n48->n49->n39->n40->n30->n20->n19->n9->n10,0.646378,1302.470524
2,40,n1->n11->n21->n31->n32->n22->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.669801,912.601582
1,174,n1->n11->n21->n22->n23->n24->n25->n35->n45->n55->n65->n64->n74->n84->n83->n93->n94->n95->n85->n86->n76->n66->n56->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.618594,1806.385823
2,28,n1->n2->n3->n4->n5->n15->n16->n26->n27->n28->n29->n19->n9->n10,0.699416,882.389936
2,38,n1->n2->n12->n22->n23->n33->n43->n44->n45->n46->n47->n57->n58->n59->n49->n50->n40->n30->n20->n10,0.659091,1404.513816
2,25,n1->n11->n12->n22->n23->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.687137,726.057417
2,43,n1->n11->n21->n22->n32->n33->n23->n24->n34->n35->n36->n37->n38->n39->n29->n30->n20->n10,0.664242,1036.979900
2,39,n1->n2->n3->n13->n23->n22->n21->n31->n41->n42->n43->n53->n54->n44->n34->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.626734,1400.005400
2,46,n1->n2->n12->n13->n14->n24->n34->n35->n45->n46->n36->n26->n16->n6->n7->n8->n9->n10,0.688466,1181.237102
2,42,n1->n2->n3->n13->n23->n22->n32->n42->n43->n53->n54->n55->n56->n46->n47->n37->n27->n17->n7->n8->n9->n10,0.654102,1392.344775
2,55,n1->n2->n12->n22->n23->n33->n43->n44->n45->n46->n56->n57->n58->n48->n49->n50->n40->n30->n29->n19->n9->n10,0.621258,1562.027189
2,56,n1->n2->n12->n22->n23->n33->n34->n44->n54->n55->n56->n57->n58->n48->n49->n39->n29->n19->n18->n8->n9->n10,0.645137,1429.856902
2,60,n1->n2->n3->n13->n23->n33->n32->n42->n52->n53->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10,0.651704,1447.905376
2,52,n1->n2->n12->n22->n23->n33->n34->n35->n45->n55->n65->n66->n67->n57->n58->n48->n38->n37->n27->n28->n18->n8->n9->n10,0.614212,1417.495889
2,44,n1->n2->n3->n13->n23->n33->n43->n53->n54->n55->n56->n57->n67->n68->n58->n48->n38->n28->n18->n8->n9->n10,0.619524,1315.349660
2,54,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n75->n76->n77->n78->n68->n69->n59->n49->n39->n38->n28->n29->n19->n9->n10,0.604544,1688.800953
2,50,n1->n2->n3->n4->n5->n15->n25->n26->n36->n46->n47->n48->n38->n39->n29->n30->n20->n10,0.669921,983.704089
2,61,n1->n11->n12->n22->n32->n42->n43->n33->n34->n35->n36->n26->n16->n17->n18->n19->n20->n10,0.662981,759.151559
2,48,n1->n2->n3->n13->n14->n24->n34->n44->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10,0.687898,1329.421424
2,49,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n27->n26->n16->n17->n18->n19->n20->n10,0.619999,1094.309269
2,51,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n27->n28->n38->n39->n40->n30->n20->n10,0.633516,1271.473464
2,45,n1->n11->n21->n22->n32->n33->n34->n24->n25->n35->n36->n37->n38->n39->n29->n30->n20->n10,0.646308,983.403509
2,47,n1->n11->n21->n22->n32->n33->n34->n35->n25->n26->n36->n37->n38->n28->n18->n19->n20->n10,0.655114,924.378302
2,62,n1->n2->n3->n4->n14->n24->n34->n33->n43->n53->n63->n64->n65->n75->n76->n77->n67->n68->n58->n59->n49->n50->n40->n30->n20->n10,0.611381,1442.923751
2,66,n1->n2->n3->n4->n5->n15->n25->n35->n36->n46->n47->n48->n38->n28->n18->n8->n9->n10,0.672729,1053.271430
2,65,n1->n11->n12->n13->n14->n15->n16->n26->n36->n35->n34->n44->n45->n46->n56->n66->n67->n68->n58->n59->n60->n50->n40->n30->n20->n10,0.621818,1375.186057
2,58,n1->n2->n3->n13->n23->n24->n34->n44->n54->n53->n52->n42->n32->n31->n41->n51->n61->n62->n63->n64->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.623514,1857.003469
2,63,n1->n2->n12->n13->n23->n33->n43->n42->n52->n62->n63->n73->n74->n75->n85->n86->n76->n66->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.596059,1882.570413
2,68,n1->n2->n3->n4->n5->n15->n25->n26->n36->n37->n27->n17->n7->n8->n9->n10,0.695886,1027.385831
2,69,n1->n2->n12->n22->n23->n33->n34->n44->n54->n55->n56->n46->n36->n26->n27->n17->n18->n19->n9->n10,0.635747,1214.021083
2,67,n1->n11->n21->n22->n32->n33->n43->n44->n45->n35->n36->n37->n38->n39->n40->n30->n20->n10,0.635373,1214.417141
2,70,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n46->n47->n48->n38->n37->n27->n17->n7->n8->n9->n10,0.643107,1202.153376
2,53,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n38->n28->n29->n39->n40->n30->n20->n10,0.632112,1260.906650
2,64,n1->n2->n3->n4->n14->n24->n25->n35->n34->n44->n43->n53->n63->n64->n65->n75->n76->n77->n78->n79->n69->n59->n49->n39->n29->n19->n9->n10,0.590283,1622.611309
2,71,n1->n11->n21->n22->n23->n33->n43->n44->n45->n46->n36->n37->n47->n48->n38->n39->n29->n30->n20->n10,0.617939,1188.816861
2,74,n1->n2->n12->n13->n14->n24->n34->n44->n54->n55->n56->n57->n58->n59->n49->n50->n40->n39->n29->n19->n18->n8->n9->n10,0.643811,1609.715775
2,73,n1->n11->n12->n22->n32->n42->n52->n53->n63->n64->n65->n75->n76->n77->n78->n68->n69->n59->n49->n48->n38->n28->n29->n19->n20->n10,0.585182,1431.950947
2,79,n1->n11->n21->n31->n32->n42->n43->n44->n45->n46->n36->n37->n38->n39->n40->n30->n20->n10,0.679579,1218.341536
2,82,n1->n11->n21->n31->n41->n51->n52->n53->n43->n44->n45->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.646202,1042.947328
2,57,n1->n11->n12->n13->n14->n15->n25->n35->n45->n55->n56->n66->n67->n68->n69->n59->n60->n50->n40->n30->n29->n19->n18->n8->n9->n10,0.626119,1656.224452
2,77,n1->n11->n12->n13->n14->n15->n25->n35->n34->n33->n43->n42->n41->n51->n52->n62->n63->n64->n65->n55->n45->n46->n47->n48->n49->n39->n29->n30->n20->n10,0.604041,1520.862256
2,83,n1->n2->n3->n4->n14->n24->n34->n44->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.672846,1199.924818
2,86,n1->n11->n21->n22->n32->n33->n43->n44->n45->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.625499,1059.107513
2,59,n1->n11->n12->n13->n14->n15->n16->n26->n36->n35->n34->n33->n32->n31->n41->n51->n52->n62->n72->n73->n74->n64->n54->n55->n56->n46->n47->n37->n27->n17->n18->n19->n20->n10,0.594383,1766.882926
2,72,n1->n2->n12->n22->n32->n42->n52->n53->n54->n55->n56->n57->n58->n48->n49->n39->n38->n28->n18->n8->n9->n10,0.649689,1476.463475
2,81,n1->n2->n3->n13->n23->n24->n34->n44->n43->n53->n54->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.655079,1380.470153
2,90,n1->n11->n21->n31->n41->n51->n61->n62->n63->n73->n74->n84->n85->n75->n76->n66->n67->n57->n47->n48->n38->n39->n29->n19->n9->n10,0.591687,1614.064702
2,87,n1->n11->n21->n31->n41->n42->n52->n53->n63->n73->n83->n84->n74->n75->n65->n66->n56->n46->n47->n37->n27->n28->n29->n19->n9->n10,0.621247,1574.971900
2,76,n1->n11->n21->n31->n41->n42->n52->n53->n54->n64->n74->n84->n85->n86->n87->n77->n78->n79->n69->n70->n60->n50->n40->n39->n38->n28->n18->n19->n20->n10,0.594001,1724.670706
2,75,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n47->n57->n67->n68->n58->n59->n60->n50->n49->n39->n40->n30->n20->n10,0.623209,1442.233422
2,89,n1->n11->n12->n22->n32->n42->n52->n53->n54->n64->n74->n75->n65->n66->n56->n57->n47->n48->n58->n59->n49->n50->n40->n30->n20->n10,0.615514,1611.504252
2,96,n1->n2->n12->n22->n32->n42->n52->n51->n61->n62->n63->n53->n54->n44->n34->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.594381,1463.687216
2,93,n1->n11->n21->n31->n41->n51->n52->n62->n72->n73->n74->n84->n85->n86->n87->n77->n78->n68->n69->n70->n60->n50->n49->n39->n38->n37->n27->n17->n7->n8->n9->n10,0.575303,1996.123980
2,80,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n45->n44->n43->n42->n52->n62->n72->n73->n83->n84->n94->n95->n96->n97->n87->n77->n67->n57->n47->n37->n27->n28->n29->n30->n20->n10,0.586796,2164.486215
2,95,n1->n2->n12->n22->n32->n42->n43->n53->n63->n64->n65->n66->n76->n86->n96->n97->n98->n88->n89->n79->n80->n70->n60->n50->n49->n48->n38->n28->n29->n19->n9->n10,0.578771,1809.813222
2,94,n1->n11->n21->n31->n41->n51->n52->n62->n63->n73->n83->n84->n85->n95->n96->n86->n87->n88->n89->n79->n80->n70->n60->n59->n49->n48->n47->n37->n27->n17->n7->n8->n9->n10,0.579526,2102.293054
2,98,n1->n2->n12->n13->n14->n15->n25->n35->n34->n33->n43->n53->n52->n62->n72->n73->n74->n75->n76->n66->n67->n57->n47->n37->n38->n39->n29->n19->n9->n10,0.579434,1953.509594
2,85,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n46->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10,0.664576,1381.595406
2,103,n1->n2->n12->n22->n23->n33->n43->n53->n63->n64->n54->n44->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.637239,1432.073220
2,97,n1->n11->n12->n13->n23->n33->n43->n53->n52->n51->n61->n71->n81->n82->n92->n93->n94->n95->n96->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10,0.572544,1686.175081
2,106,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n56->n57->n47->n37->n27->n17->n18->n19->n20->n10,0.640541,1131.344158
2,100,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n45->n44->n54->n53->n63->n73->n74->n75->n76->n66->n67->n57->n47->n37->n27->n17->n18->n19->n20->n10,0.585921,1764.971020
2,78,n1->n2->n12->n22->n21->n31->n41->n51->n61->n71->n72->n82->n83->n84->n74->n75->n65->n66->n56->n57->n58->n48->n38->n28->n29->n19->n9->n10,0.608187,1487.341465
2,91,n1->n11->n21->n31->n41->n51->n61->n62->n72->n73->n74->n75->n85->n86->n76->n66->n67->n68->n58->n59->n49->n48->n38->n37->n36->n26->n16->n17->n18->n19->n20->n10,0.606861,1570.925608
2,107,n1->n2->n3->n13->n23->n33->n43->n44->n54->n55->n56->n66->n76->n86->n87->n77->n67->n57->n47->n37->n38->n28->n18->n19->n20->n10,0.620376,1437.904935
2,84,n1->n11->n21->n22->n32->n33->n43->n44->n54->n64->n74->n84->n85->n86->n87->n88->n78->n79->n69->n70->n60->n50->n40->n30->n20->n10,0.592174,1574.723364
2,99,n1->n2->n3->n4->n14->n24->n34->n44->n54->n53->n52->n62->n61->n71->n72->n82->n92->n93->n94->n95->n96->n97->n98->n88->n78->n79->n69->n59->n49->n50->n40->n30->n20->n10,0.586861,1876.437028
2,88,n1->n11->n21->n31->n41->n51->n61->n71->n72->n82->n83->n93->n94->n84->n85->n75->n76->n77->n67->n57->n56->n46->n36->n37->n38->n39->n29->n30->n20->n10,0.595031,1593.646024
2,109,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n66->n56->n57->n67->n68->n69->n59->n49->n50->n40->n30->n20->n10,0.639881,1496.778948
2,101,n1->n11->n21->n22->n23->n33->n32->n31->n41->n51->n52->n62->n63->n53->n54->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.626984,1597.738117
2,108,n1->n11->n21->n31->n32->n42->n43->n53->n63->n73->n83->n93->n94->n84->n85->n75->n76->n77->n78->n68->n58->n57->n47->n37->n36->n26->n27->n17->n18->n19->n20->n10,0.572514,1772.327049
2,92,n1->n11->n21->n31->n41->n51->n52->n62->n72->n73->n83->n93->n94->n84->n85->n75->n76->n77->n78->n68->n58->n48->n47->n37->n36->n26->n27->n17->n18->n19->n20->n10,0.560174,1769.972198
2,102,n1->n11->n21->n31->n41->n51->n61->n71->n72->n82->n83->n73->n63->n64->n54->n55->n65->n66->n67->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10,0.581099,1675.264144
2,110,n1->n11->n21->n31->n41->n51->n52->n62->n63->n73->n83->n84->n85->n95->n96->n86->n87->n77->n78->n79->n69->n59->n58->n48->n47->n37->n27->n17->n7->n8->n9->n10,0.557251,1876.745974
2,111,n1->n2->n12->n22->n32->n42->n52->n53->n54->n64->n74->n84->n85->n95->n96->n86->n87->n88->n78->n79->n69->n68->n58->n57->n56->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.575202,2123.921193
2,117,n1->n2->n12->n22->n32->n33->n43->n53->n63->n62->n72->n82->n83->n93->n94->n95->n96->n97->n98->n88->n78->n68->n58->n48->n38->n28->n18->n19->n20->n10,0.561692,1556.211257
2,116,n1->n2->n3->n13->n14->n15->n25->n35->n45->n44->n43->n53->n63->n62->n61->n71->n72->n73->n74->n64->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n9->n10,0.586881,1924.745186
2,115,n1->n11->n12->n13->n23->n33->n43->n42->n52->n62->n61->n71->n81->n82->n83->n84->n74->n64->n54->n55->n45->n46->n47->n37->n27->n17->n7->n8->n9->n10,0.571936,1817.064579
